epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9801648855209351,0.37220802903175354,0.07307568192481995,1e-04,0.6038374304771423,0.9835758805274963,0.9740141034126282,0.995173454284668,0.9845980405807495,0.3878899812698364,0.049218062311410904,0.742082953453064,0.9937682151794434,0.9734976887702942,0.997582197189331
1,0.9854069948196411,0.42256566882133484,0.04403643310070038,1e-04,0.7264577150344849,0.9901761412620544,0.9792236089706421,0.9965498447418213,0.9865842461585999,0.443729966878891,0.03941592946648598,0.7920899391174316,0.9900891780853271,0.9817125201225281,0.9965656399726868
2,0.9876039624214172,0.45228421688079834,0.036598894745111465,1e-04,0.7577295303344727,0.9912322759628296,0.982204020023346,0.9969290494918823,0.9887335300445557,0.4571983814239502,0.034478310495615005,0.789762556552887,0.9925641417503357,0.9824268817901611,0.9973343014717102
3,0.988650918006897,0.4805091321468353,0.033698853105306625,1e-04,0.7703660726547241,0.9911453127861023,0.98463374376297,0.9969370365142822,0.9894556999206543,0.4956448972225189,0.031178776174783707,0.7926727533340454,0.9911699295043945,0.9863579869270325,0.9969677329063416
4,0.9896723031997681,0.5033504962921143,0.030559472739696503,1e-04,0.7894399166107178,0.991303563117981,0.9865323305130005,0.9970318078994751,0.9901323318481445,0.5221694111824036,0.029593106359243393,0.8200774192810059,0.9911289215087891,0.9877474904060364,0.9969860315322876
5,0.9904374480247498,0.5261280536651611,0.0284480731934309,1e-04,0.7815526723861694,0.9917027950286865,0.9876769185066223,0.9971685409545898,0.9908857941627502,0.5306968092918396,0.028460750356316566,0.8171243667602539,0.9919214248657227,0.9882904291152954,0.997243344783783
6,0.9906307458877563,0.5336570143699646,0.028140170499682426,1e-04,0.7770931720733643,0.9917636513710022,0.9879903197288513,0.9971954226493835,0.9908654689788818,0.533054530620575,0.027084721252322197,0.7386479377746582,0.991782009601593,0.988510251045227,0.9972066283226013
7,0.9908565282821655,0.5469042062759399,0.02684858813881874,1e-04,0.7854406833648682,0.9917899966239929,0.9884776473045349,0.9972077012062073,0.9903305768966675,0.5140316486358643,0.02829548344016075,0.699101448059082,0.9919716119766235,0.987383246421814,0.9972409605979919
8,0.9910405874252319,0.5521496534347534,0.025882380083203316,1e-04,0.7998067140579224,0.9920125007629395,0.9886054992675781,0.9972713589668274,0.9916782379150391,0.5444539189338684,0.024743149057030678,0.8001253604888916,0.9927948713302612,0.9888850450515747,0.9975274205207825
9,0.9915366768836975,0.5733729600906372,0.02515500970184803,1e-04,0.7943049073219299,0.9922902584075928,0.9891811013221741,0.9973781704902649,0.9909865856170654,0.6019166707992554,0.026791391894221306,0.717877209186554,0.9910840392112732,0.989676833152771,0.9970077872276306
10,0.9916762113571167,0.5867363214492798,0.02445387654006481,1e-04,0.7705735564231873,0.992141842842102,0.9896386861801147,0.9973388910293579,0.9917434453964233,0.5972880125045776,0.02387639507651329,0.7951016426086426,0.9921393990516663,0.9899119138717651,0.9973433017730713
11,0.9919427633285522,0.5871909260749817,0.023487264290452003,1e-04,0.78776615858078,0.9924393892288208,0.9898681640625,0.9974320530891418,0.9914546012878418,0.5604767799377441,0.025006847456097603,0.7849631309509277,0.9924256205558777,0.988930881023407,0.9974226355552673
12,0.9921122193336487,0.5890392661094666,0.023304373025894165,1e-04,0.7843873500823975,0.9926359057426453,0.990074634552002,0.9974985122680664,0.9920530319213867,0.5700021386146545,0.02368110977113247,0.7598991394042969,0.9928046464920044,0.9896640181541443,0.9975494146347046
13,0.992630124092102,0.6157488822937012,0.02102600410580635,1e-04,0.8054606914520264,0.99293053150177,0.990635335445404,0.9976181387901306,0.9921162724494934,0.602033257484436,0.023094898089766502,0.7900499105453491,0.9923645257949829,0.990227222442627,0.9974341988563538
