epoch,accuracy,dice_coef,loss,lr,mean_io_u_11,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_11,val_precision,val_sensitivity,val_specificity
0,0.9784451723098755,0.3018096685409546,0.08792370557785034,1e-04,0.658897876739502,0.9793872237205505,0.970268964767456,0.9951083660125732,0.9826909899711609,0.34081289172172546,0.04819214716553688,0.7768263816833496,0.9900050163269043,0.9808155298233032,0.9965953230857849
1,0.9860537648200989,0.3961646854877472,0.04418082907795906,1e-04,0.7517461776733398,0.9909324049949646,0.9810663461685181,0.996856689453125,0.9883582592010498,0.42997974157333374,0.036433108150959015,0.8032916784286499,0.9904958009719849,0.9856804609298706,0.9967777729034424
2,0.9888612031936646,0.4720081388950348,0.03525877371430397,1e-04,0.7856758832931519,0.9913572669029236,0.9855309128761292,0.9970497488975525,0.9913596510887146,0.5394991636276245,0.026835689321160316,0.7714948654174805,0.9922248721122742,0.9896348714828491,0.997371256351471
3,0.9910787343978882,0.5414853096008301,0.02756555564701557,1e-04,0.7664142847061157,0.9924113154411316,0.9888318777084351,0.9974203109741211,0.9923211336135864,0.5606839656829834,0.023297175765037537,0.7916528582572937,0.993119478225708,0.9906783103942871,0.9976712465286255
4,0.9920523762702942,0.576517641544342,0.02453596703708172,1e-04,0.7925732135772705,0.9929710030555725,0.9900817275047302,0.9976140260696411,0.9928907155990601,0.5824828147888184,0.02228686772286892,0.8214818239212036,0.9936781525611877,0.9910230040550232,0.9978508353233337
5,0.9928203225135803,0.6063843965530396,0.02186872437596321,1e-04,0.7877197861671448,0.9934350848197937,0.9910920262336731,0.9977757930755615,0.9907154440879822,0.5741047263145447,0.027541672810912132,0.7862337827682495,0.9917860627174377,0.9886642098426819,0.9972407221794128
6,0.9931961894035339,0.6261141896247864,0.020093921571969986,1e-04,0.7996120452880859,0.993654727935791,0.9915586709976196,0.9978517889976501,0.9939787983894348,0.6222831010818481,0.017933988943696022,0.8109241724014282,0.9944901466369629,0.9922829866409302,0.9981255531311035
7,0.9932634234428406,0.6307646036148071,0.020290711894631386,1e-04,0.7924048900604248,0.9937059283256531,0.991652250289917,0.9978680610656738,0.993853747844696,0.6415823101997375,0.018290799111127853,0.7959460020065308,0.9941366910934448,0.9925495386123657,0.9980188608169556
8,0.9939612150192261,0.6512781381607056,0.017738819122314453,1e-04,0.7950241565704346,0.9941988587379456,0.992464542388916,0.9980357885360718,0.9938837289810181,0.6546541452407837,0.017992567270994186,0.779869556427002,0.9939314723014832,0.9926876425743103,0.9979583024978638
9,0.9948050379753113,0.6800904273986816,0.014972887933254242,2e-05,0.8051473498344421,0.9948161840438843,0.9934398531913757,0.9982460141181946,0.9944625496864319,0.6728301048278809,0.016523228958249092,0.8244447112083435,0.9943938255310059,0.9933578968048096,0.998114287853241
10,0.9949631094932556,0.6869588494300842,0.014453833922743797,2e-05,0.8259842395782471,0.9949290752410889,0.9936386942863464,0.9982854127883911,0.9947497248649597,0.6754470467567444,0.015770627185702324,0.8339624404907227,0.9946821928024292,0.9936246275901794,0.9982086420059204
11,0.9950607419013977,0.6912283301353455,0.014149701222777367,2e-05,0.8323460221290588,0.994999885559082,0.9937578439712524,0.9983088374137878,0.9948435425758362,0.6642585396766663,0.01530284434556961,0.8191952705383301,0.9948973655700684,0.9935427904129028,0.9982750415802002
