epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9656541347503662,0.36919742822647095,0.11865050345659256,1e-04,0.7218325734138489,0.9728888869285583,0.951583743095398,0.9917017817497253,0.9717242121696472,0.42105814814567566,0.08457357436418533,0.7956629991531372,0.9842633008956909,0.9597370624542236,0.9945046901702881
1,0.9729459881782532,0.43790048360824585,0.08025672286748886,1e-04,0.7380130290985107,0.9811559915542603,0.9625464081764221,0.9935548901557922,0.9741514921188354,0.49337100982666016,0.0755748301744461,0.72960364818573,0.9782750010490417,0.9677760601043701,0.9926726818084717
2,0.9763572812080383,0.49797192215919495,0.07177480310201645,1e-04,0.749006986618042,0.9813607931137085,0.9690113067626953,0.9936679005622864,0.9796470403671265,0.5198388695716858,0.06249062716960907,0.6728276610374451,0.9836046695709229,0.9733521938323975,0.9943965673446655
3,0.9807970523834229,0.557722806930542,0.05743569880723953,1e-04,0.7660327553749084,0.9837528467178345,0.9755909442901611,0.9945071339607239,0.9828652143478394,0.597479522228241,0.049942974001169205,0.7969961166381836,0.9850568175315857,0.9781942963600159,0.9949603080749512
4,0.9824663400650024,0.5895922780036926,0.05206722393631935,1e-04,0.770694375038147,0.9848102331161499,0.9778939485549927,0.9948558211326599,0.984074592590332,0.612245500087738,0.04602577164769173,0.7507633566856384,0.9850789904594421,0.9805923104286194,0.9949839115142822
5,0.9835991263389587,0.6027838587760925,0.048951491713523865,1e-04,0.7668391466140747,0.9855072498321533,0.9794719815254211,0.9950984716415405,0.9854913949966431,0.6226040124893188,0.04354630038142204,0.7614317536354065,0.9862473011016846,0.9821476340293884,0.9953757524490356
6,0.9855132699012756,0.6289620399475098,0.04188606142997742,1e-04,0.7794016599655151,0.9866865277290344,0.9819338917732239,0.9955034852027893,0.987354040145874,0.6433808207511902,0.03929055482149124,0.792003870010376,0.9879762530326843,0.9842970967292786,0.9959309101104736
7,0.9859492778778076,0.6338251233100891,0.041145581752061844,1e-04,0.7918932437896729,0.9870757460594177,0.9824632406234741,0.9956434965133667,0.987555980682373,0.6644262075424194,0.03816383704543114,0.812910795211792,0.9877632856369019,0.9849805235862732,0.9958832263946533
8,0.986340343952179,0.6362014412879944,0.04050598666071892,1e-04,0.7976104021072388,0.9871659874916077,0.9830256104469299,0.9956702589988708,0.9878416061401367,0.6447492241859436,0.035857729613780975,0.7874332666397095,0.9885267019271851,0.9844708442687988,0.9961175918579102
9,0.9880684614181519,0.6564863324165344,0.03481059521436691,1e-04,0.8081537485122681,0.9883341789245605,0.9850820302963257,0.9960633516311646,0.9871695637702942,0.6561983227729797,0.03952585905790329,0.844851016998291,0.9874451756477356,0.9847654700279236,0.9957758188247681
10,0.9878268837928772,0.6560761332511902,0.03505631908774376,1e-04,0.8099410533905029,0.9881159067153931,0.9848775267601013,0.9959944486618042,0.9878095984458923,0.6573389172554016,0.036006566137075424,0.8529685735702515,0.9876952171325684,0.9851755499839783,0.9958642721176147
11,0.9898762106895447,0.6773519515991211,0.028818022459745407,2e-05,0.8329309225082397,0.9896735548973083,0.9872341156005859,0.996515691280365,0.9895018339157104,0.6874526143074036,0.03147352114319801,0.8350924253463745,0.9891411066055298,0.9872199296951294,0.996354341506958
12,0.9899770021438599,0.6802297830581665,0.028500521555542946,2e-05,0.833225667476654,0.9897977113723755,0.987336277961731,0.996559202671051,0.9896515011787415,0.6787932515144348,0.030844416469335556,0.826286792755127,0.989549994468689,0.9868667721748352,0.9964756965637207
13,0.9904530048370361,0.7034375667572021,0.02669595554471016,2e-05,0.8333122730255127,0.9901676177978516,0.9878309965133667,0.9966831207275391,0.9895535111427307,0.6959747076034546,0.032677099108695984,0.8516581058502197,0.9891273975372314,0.9874190092086792,0.9963460564613342
14,0.9904473423957825,0.6870868802070618,0.027186715975403786,2e-05,0.8326511383056641,0.9901756644248962,0.9878379106521606,0.9966890215873718,0.9894284605979919,0.684177577495575,0.031187035143375397,0.8340357542037964,0.9893361926078796,0.9867376685142517,0.99640953540802
15,0.9907776713371277,0.6844640970230103,0.026196129620075226,4e-06,0.8369969129562378,0.9905787110328674,0.9881195425987244,0.9968216419219971,0.9902113080024719,0.6944307088851929,0.02914951555430889,0.8441036343574524,0.9898806810379028,0.9877458214759827,0.9965934753417969
16,0.9912204742431641,0.7058292627334595,0.02466375194489956,4e-06,0.8467590808868408,0.9908306002616882,0.9886602163314819,0.996907114982605,0.9903144836425781,0.6971102952957153,0.02894960716366768,0.8478001356124878,0.9899306893348694,0.9878724813461304,0.9966078400611877
17,0.9908217191696167,0.7059558629989624,0.0261527169495821,4e-06,0.841200053691864,0.9903813600540161,0.9881780743598938,0.996752142906189,0.990261435508728,0.6992309093475342,0.028903808444738388,0.8420397043228149,0.9898038506507874,0.9879047870635986,0.9965734481811523
18,0.9913304448127747,0.7000261545181274,0.02467777207493782,4e-06,0.8355408906936646,0.9908751845359802,0.988842248916626,0.9969193339347839,0.9903340339660645,0.6981416344642639,0.02882053330540657,0.8412055373191833,0.9899262189865112,0.9879618287086487,0.996609091758728
19,0.9906846284866333,0.6928018927574158,0.02609574981033802,4e-06,0.8408293724060059,0.9903228878974915,0.9880757927894592,0.9967354536056519,0.9903213381767273,0.6954150199890137,0.02887706272304058,0.8465145230293274,0.9899506568908691,0.9878791570663452,0.9966153502464294
20,0.9913894534111023,0.7062384486198425,0.024459369480609894,4e-06,0.8388699293136597,0.9908779263496399,0.9889140129089355,0.9969227313995361,0.990399956703186,0.6998366713523865,0.0285659059882164,0.8425245881080627,0.9899369478225708,0.9880692362785339,0.996616542339325
21,0.9914358854293823,0.7064940929412842,0.024075694382190704,4e-06,0.8420840501785278,0.990881621837616,0.9890219569206238,0.9969260692596436,0.9904274344444275,0.6999480724334717,0.028527287766337395,0.8451011180877686,0.9900001287460327,0.988044023513794,0.9966356158256531
22,0.9914895296096802,0.7113072872161865,0.024062003940343857,4e-06,0.8396954536437988,0.9909268617630005,0.9890327453613281,0.9969418048858643,0.9903984665870667,0.7026190161705017,0.02860826812684536,0.8424831032752991,0.9898952841758728,0.988095760345459,0.9966034889221191
23,0.9910687804222107,0.6913359761238098,0.02506278268992901,1e-06,0.8394604325294495,0.9906553626060486,0.9885597825050354,0.9968450665473938,0.9904600977897644,0.7020387649536133,0.0285012386739254,0.8476876020431519,0.989988386631012,0.9881338477134705,0.9966311454772949
24,0.9916947484016418,0.7130600810050964,0.023350555449724197,1e-06,0.8398356437683105,0.9910444021224976,0.9892458915710449,0.9969812035560608,0.9904857873916626,0.7022832632064819,0.028431132435798645,0.8449123501777649,0.9900020360946655,0.9881433844566345,0.9966367483139038
25,0.9914693832397461,0.7148529291152954,0.023926274850964546,1e-06,0.8408104777336121,0.9908996820449829,0.9889976382255554,0.9969323873519897,0.9904941320419312,0.7027158737182617,0.028524022549390793,0.8478347063064575,0.99001544713974,0.9881637096405029,0.9966415762901306
26,0.9913648962974548,0.7144741415977478,0.024200117215514183,1e-06,0.8408312797546387,0.9908196926116943,0.9888327717781067,0.9969016313552856,0.9904851913452148,0.7032902836799622,0.02858666516840458,0.8481513857841492,0.9899937510490417,0.9881752133369446,0.9966338276863098
27,0.9913446307182312,0.7040166854858398,0.024255169555544853,1e-06,0.8432804346084595,0.9908005595207214,0.9888529777526855,0.9969005584716797,0.9904788136482239,0.7020263671875,0.028505878522992134,0.8462710380554199,0.9900115728378296,0.9881337285041809,0.9966388940811157
28,0.991611897945404,0.7150608897209167,0.023626886308193207,1e-06,0.8415120840072632,0.9911309480667114,0.9891185164451599,0.9970015287399292,0.990495502948761,0.7023038864135742,0.028370996937155724,0.844814121723175,0.9900228977203369,0.9881595373153687,0.9966435432434082
29,0.9917421340942383,0.7162914872169495,0.023120325058698654,1e-06,0.8416255116462708,0.9911795854568481,0.9892966747283936,0.9970237612724304,0.9905024170875549,0.7030757665634155,0.028438644483685493,0.8462605476379395,0.9900180101394653,0.9881866574287415,0.9966451525688171
30,0.9916914105415344,0.7085478901863098,0.023477457463741302,1e-06,0.8417745232582092,0.9910706281661987,0.9892454147338867,0.9969861507415771,0.9905185699462891,0.702223539352417,0.0284311231225729,0.847273588180542,0.9900463223457336,0.988185703754425,0.996651291847229
31,0.9912793040275574,0.7153537273406982,0.024607185274362564,1e-06,0.8409505486488342,0.990746796131134,0.9887498617172241,0.9968761205673218,0.99052894115448,0.702292263507843,0.028341669589281082,0.8464094400405884,0.9900468587875366,0.9881944060325623,0.9966514110565186
32,0.9916746020317078,0.709132730960846,0.02341529354453087,1e-06,0.841237485408783,0.9911412000656128,0.9892258048057556,0.9970085024833679,0.9905200600624084,0.7036361694335938,0.02847490832209587,0.8481557369232178,0.9900382161140442,0.9882173538208008,0.9966505765914917
33,0.9914066195487976,0.7141827940940857,0.024007271975278854,1e-06,0.8373279571533203,0.9908331632614136,0.9889197945594788,0.9969068169593811,0.9905440807342529,0.7038338780403137,0.02853217162191868,0.8500062227249146,0.9900531768798828,0.9882498979568481,0.9966543912887573
34,0.9915309548377991,0.7081944942474365,0.02366621419787407,1e-06,0.8447120189666748,0.9910166263580322,0.9891013503074646,0.9969733953475952,0.9905440211296082,0.7040186524391174,0.028315644711256027,0.846079409122467,0.9900453686714172,0.9882450103759766,0.9966537952423096
35,0.9916898608207703,0.710141658782959,0.023295074701309204,1e-06,0.8422486782073975,0.991112470626831,0.989260733127594,0.9970035552978516,0.9905555248260498,0.7054332494735718,0.028524236753582954,0.8520625829696655,0.9900525212287903,0.9882948398590088,0.9966530799865723
36,0.99168860912323,0.7133161425590515,0.023010078817605972,1e-06,0.8456873297691345,0.9910867214202881,0.9892550110816956,0.9969951510429382,0.9905551075935364,0.7073391079902649,0.0286814384162426,0.8540356159210205,0.990028440952301,0.9883317947387695,0.9966459274291992
