epoch,accuracy,dice_coef,loss,lr,mean_io_u_1,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_1,val_precision,val_sensitivity,val_specificity
0,0.9656511545181274,0.33158013224601746,0.1269664317369461,1e-04,0.765924334526062,0.9720682501792908,0.9496994018554688,0.9928731322288513,0.9746934771537781,0.38114672899246216,0.07426775991916656,0.8239824771881104,0.9850113391876221,0.9622710347175598,0.9947406649589539
1,0.9758497476577759,0.3961990773677826,0.07168562710285187,1e-04,0.8596078157424927,0.9863396286964417,0.9640612602233887,0.995171070098877,0.9790877103805542,0.41875898838043213,0.06491301953792572,0.901119589805603,0.9856558442115784,0.9695514440536499,0.9950031638145447
2,0.9787536859512329,0.4384508430957794,0.06318053603172302,1e-04,0.8568087220191956,0.9862979054450989,0.969565212726593,0.9952322244644165,0.9817584156990051,0.47444701194763184,0.054880328476428986,0.8369577527046204,0.9848452806472778,0.9776056408882141,0.9948746562004089
3,0.9827080368995667,0.49017953872680664,0.05005895718932152,1e-04,0.8813990354537964,0.986823558807373,0.9771415591239929,0.9954809546470642,0.9812215566635132,0.4942447245121002,0.05467154085636139,0.8731499910354614,0.9871224761009216,0.973745584487915,0.995576798915863
4,0.9835481643676758,0.5182662010192871,0.04856053367257118,1e-04,0.8791419267654419,0.9867258071899414,0.9787633419036865,0.9954732060432434,0.9843780398368835,0.5125714540481567,0.04743780195713043,0.8908191919326782,0.9881249070167542,0.978766679763794,0.9959337115287781
5,0.9853670597076416,0.5479214787483215,0.04326840862631798,1e-04,0.8810023069381714,0.9876011610031128,0.9813018441200256,0.995783805847168,0.9856970310211182,0.5412580370903015,0.04318278655409813,0.8913134336471558,0.9890183806419373,0.9802807569503784,0.9962307214736938
6,0.9862828254699707,0.5562868118286133,0.04063652455806732,1e-04,0.887412428855896,0.9881184101104736,0.9825752973556519,0.9959586262702942,0.9862619042396545,0.5364504456520081,0.04391639307141304,0.8521157503128052,0.9895961880683899,0.9804204702377319,0.9964005351066589
7,0.9874072074890137,0.5783772468566895,0.037191711366176605,1e-04,0.8887196779251099,0.9887720942497253,0.9840859174728394,0.9961880445480347,0.9833694100379944,0.5698128938674927,0.04858192428946495,0.8363689184188843,0.9846965670585632,0.9800660014152527,0.9948732256889343
8,0.9884096384048462,0.6099254488945007,0.03273632377386093,2e-05,0.8918781280517578,0.98926842212677,0.9853742718696594,0.9963551759719849,0.9890514612197876,0.6074907183647156,0.03220641240477562,0.8977338671684265,0.989858090877533,0.9860216379165649,0.9965659379959106
9,0.9896281957626343,0.6192052960395813,0.02954775281250477,2e-05,0.905498743057251,0.990136444568634,0.9868788719177246,0.9966490268707275,0.9893888235092163,0.6261451244354248,0.03139546141028404,0.918552041053772,0.9895651340484619,0.987051248550415,0.9964914321899414
10,0.989595890045166,0.614296019077301,0.02973407506942749,2e-05,0.9101983308792114,0.990056037902832,0.9868739247322083,0.9966259002685547,0.9894781708717346,0.6114039421081543,0.031080737709999084,0.9044736623764038,0.9902688264846802,0.9863630533218384,0.9967005252838135
11,0.9900867342948914,0.6328575015068054,0.02805572934448719,2e-05,0.9135464429855347,0.9904230237007141,0.9874194860458374,0.9967599511146545,0.9898349642753601,0.6211268901824951,0.02981388382613659,0.9105241298675537,0.990344762802124,0.9870451092720032,0.9967313408851624
12,0.990227222442627,0.6345869898796082,0.027713527902960777,2e-05,0.9162842035293579,0.9905084371566772,0.9876316785812378,0.9967803359031677,0.9897986650466919,0.6211423873901367,0.02992796152830124,0.9158222675323486,0.9903461337089539,0.9869202971458435,0.9967314004898071
13,0.9902507662773132,0.6382403373718262,0.02775215171277523,2e-05,0.9143434166908264,0.9905588030815125,0.9875738024711609,0.9967978000640869,0.9894828796386719,0.627525806427002,0.03046414814889431,0.9080097079277039,0.9897564649581909,0.9869519472122192,0.996553361415863
14,0.9907293319702148,0.6364890933036804,0.026425020769238472,4e-06,0.9107365012168884,0.9907554984092712,0.9882276654243469,0.9968698024749756,0.9901371002197266,0.6347745656967163,0.028873348608613014,0.9151742458343506,0.9902794361114502,0.9877727627754211,0.9967222809791565
15,0.9902560710906982,0.627500057220459,0.027543077245354652,4e-06,0.9115716218948364,0.9904812574386597,0.9877024292945862,0.9967742562294006,0.9902067184448242,0.6317093372344971,0.028788644820451736,0.9146862030029297,0.9904569387435913,0.9876291155815125,0.9967795014381409
16,0.9911011457443237,0.6402654647827148,0.025240952149033546,4e-06,0.9177228808403015,0.9911895990371704,0.9886538982391357,0.9970153570175171,0.9903197884559631,0.6370545029640198,0.02848438359797001,0.9153683185577393,0.9904093742370605,0.9879114627838135,0.9967703819274902
17,0.9907104969024658,0.6390106678009033,0.026136355474591255,4e-06,0.9180639386177063,0.9907718896865845,0.9882384538650513,0.9968790411949158,0.9903090596199036,0.6339995265007019,0.028401367366313934,0.912577748298645,0.9905059337615967,0.987758457660675,0.9967975616455078
18,0.9911047220230103,0.6467681527137756,0.025062350556254387,4e-06,0.9193160533905029,0.9910888671875,0.988638699054718,0.9969777464866638,0.9903267025947571,0.6399843692779541,0.02849850058555603,0.920792818069458,0.990399181842804,0.9880084991455078,0.9967679977416992
19,0.9909000396728516,0.6436882019042969,0.02565527707338333,1e-06,0.9201208353042603,0.990908145904541,0.9884158968925476,0.9969245195388794,0.9903903603553772,0.6390504240989685,0.028216823935508728,0.9196797013282776,0.9905035495758057,0.98797607421875,0.9967987537384033
20,0.9908801317214966,0.6415507793426514,0.02558305859565735,1e-06,0.9214308857917786,0.9910428524017334,0.988327145576477,0.996959924697876,0.9904025197029114,0.6385773420333862,0.028230564668774605,0.9200565218925476,0.9905518293380737,0.9879453778266907,0.9968144297599792
21,0.9908669590950012,0.6413008570671082,0.02589382603764534,1e-06,0.9183052182197571,0.9910088777542114,0.9883074760437012,0.9969503283500671,0.990403413772583,0.6408533453941345,0.02827250212430954,0.9214807748794556,0.9904932379722595,0.9880586862564087,0.9967945218086243
22,0.9909594655036926,0.6376308798789978,0.025189660489559174,1e-06,0.9191877841949463,0.9910584688186646,0.9884851574897766,0.9969667792320251,0.9904199838638306,0.6404337286949158,0.028200004249811172,0.919435441493988,0.9905142188072205,0.988032341003418,0.9968048930168152
23,0.9906715154647827,0.6428658366203308,0.026352189481258392,1e-06,0.9196550846099854,0.9907079339027405,0.9881198406219482,0.9968531131744385,0.9904199838638306,0.64044189453125,0.02822716534137726,0.9183334112167358,0.9904897212982178,0.9880622625350952,0.9967935681343079
24,0.9912588596343994,0.6436132192611694,0.024672893807291985,1e-06,0.9193896055221558,0.9912357330322266,0.9888303279876709,0.9970298409461975,0.9904378652572632,0.642134964466095,0.02820301428437233,0.9219241738319397,0.9904939532279968,0.9881086349487305,0.9967962503433228
25,0.9907540082931519,0.639976441860199,0.0260934941470623,1e-06,0.9218593239784241,0.9908455610275269,0.9883068799972534,0.9969093203544617,0.990435004234314,0.641538143157959,0.028194114565849304,0.9185048341751099,0.9904869794845581,0.9880983233451843,0.9967951774597168
26,0.9912519454956055,0.650770902633667,0.024723323062062263,1e-06,0.9191786050796509,0.9911950826644897,0.9888288974761963,0.9970155954360962,0.9904446601867676,0.6423834562301636,0.028213033452630043,0.9215087890625,0.9904884696006775,0.9881384372711182,0.9967928528785706
27,0.9910324215888977,0.6459285020828247,0.025189785286784172,1e-06,0.9195978045463562,0.991034984588623,0.9885887503623962,0.9969590306282043,0.9904611706733704,0.6419510841369629,0.02814416214823723,0.9207227826118469,0.9905226230621338,0.9881105422973633,0.9968058466911316
28,0.9911313056945801,0.6420575380325317,0.025134818628430367,1e-06,0.9199633598327637,0.9911165833473206,0.9887785911560059,0.9969962239265442,0.9904599785804749,0.642231822013855,0.02807709015905857,0.9179624319076538,0.9904929399490356,0.9881216883659363,0.9967948794364929
29,0.9913404583930969,0.6516646146774292,0.024441974237561226,1e-06,0.9193217754364014,0.9913231730461121,0.9889166355133057,0.9970587491989136,0.9904787540435791,0.643606960773468,0.02811793051660061,0.9211381077766418,0.9904996752738953,0.9881762266159058,0.9967977404594421
30,0.9908678531646729,0.645626425743103,0.02559628151357174,1e-06,0.9206384420394897,0.9909482002258301,0.9883716702461243,0.9969363212585449,0.9904751777648926,0.6461453437805176,0.028102150186896324,0.9229124188423157,0.9904499650001526,0.9882187247276306,0.9967830777168274
31,0.9913578033447266,0.638705313205719,0.02415499836206436,1e-06,0.9225952625274658,0.9913612008094788,0.9890167117118835,0.9970763921737671,0.990490734577179,0.6452076435089111,0.028071189299225807,0.9237008690834045,0.9904978275299072,0.9882223606109619,0.9968002438545227
32,0.9908081293106079,0.6430964469909668,0.025983337312936783,1e-06,0.9205218553543091,0.9908831715583801,0.9883373975753784,0.9969117641448975,0.9905003309249878,0.642634928226471,0.02799844555556774,0.9218892455101013,0.9905543923377991,0.9881616830825806,0.9968160390853882
33,0.9910102486610413,0.629111111164093,0.025495368987321854,1e-06,0.9195955991744995,0.9910933971405029,0.9886561036109924,0.9969801902770996,0.9905025362968445,0.642640233039856,0.02794126607477665,0.9198322296142578,0.9905363321304321,0.9881730079650879,0.9968096017837524
34,0.9909102916717529,0.6401984095573425,0.025598352774977684,1e-06,0.9185281991958618,0.9909465312957764,0.9884211421012878,0.9969415068626404,0.990504264831543,0.6429520845413208,0.027972720563411713,0.9220272302627563,0.9905504584312439,0.9881646037101746,0.9968165159225464
35,0.9910721182823181,0.6353098154067993,0.02532253786921501,1e-06,0.9213472604751587,0.9911165833473206,0.988681435585022,0.9969938397407532,0.9905083179473877,0.6422606110572815,0.0279704499989748,0.9218704700469971,0.9905687570571899,0.9881475567817688,0.9968224167823792
36,0.9909037947654724,0.64290851354599,0.025790754705667496,1e-06,0.9210648536682129,0.9909666776657104,0.988385796546936,0.9969416260719299,0.9904987812042236,0.6433822512626648,0.027973417192697525,0.9201356172561646,0.9905437231063843,0.9881376624107361,0.9968149662017822
37,0.991168200969696,0.642800509929657,0.02527446672320366,1e-06,0.9185695648193359,0.9911789298057556,0.988677978515625,0.9970127940177917,0.9905142188072205,0.6439052224159241,0.027999810874462128,0.921167254447937,0.9905545711517334,0.9881824851036072,0.9968155026435852
