epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9799967408180237,0.30663594603538513,0.0843021422624588,1e-04,0.746776282787323,0.9827784895896912,0.9706172347068787,0.9951556324958801,0.9834276437759399,0.33542412519454956,0.06397536396980286,0.7524032592773438,0.9894822239875793,0.9756526947021484,0.9964055418968201
1,0.9856444597244263,0.37994328141212463,0.04873190075159073,1e-04,0.7944068908691406,0.9894392490386963,0.9813422560691833,0.9964074492454529,0.9836500883102417,0.35516467690467834,0.04863760620355606,0.7954429984092712,0.9858999252319336,0.9825649857521057,0.9953039884567261
2,0.9878320693969727,0.44027388095855713,0.03951812908053398,1e-04,0.809695839881897,0.9903406500816345,0.9846137762069702,0.9967275857925415,0.9889028072357178,0.4718652367591858,0.03366443142294884,0.8045041561126709,0.9899991750717163,0.987125039100647,0.9966443181037903
3,0.9892520308494568,0.492779940366745,0.034290727227926254,1e-04,0.8095084428787231,0.9909672141075134,0.9866413474082947,0.9969371557235718,0.9898728132247925,0.4745270013809204,0.03186291456222534,0.811323881149292,0.9916099309921265,0.9874572157859802,0.9971897006034851
4,0.9913094639778137,0.5586240887641907,0.027146432548761368,1e-04,0.804775595664978,0.9922475814819336,0.9893455505371094,0.99737548828125,0.9920641183853149,0.5370841026306152,0.024145036935806274,0.8152110576629639,0.9930959939956665,0.9901832938194275,0.9976540803909302
5,0.9920499920845032,0.589908242225647,0.024835627526044846,1e-04,0.8086531162261963,0.9927500486373901,0.9903085231781006,0.9975499510765076,0.9930840134620667,0.5825502872467041,0.02220040000975132,0.795857846736908,0.9936751127243042,0.9914114475250244,0.9978495240211487
6,0.9927690625190735,0.615896999835968,0.02200213260948658,1e-04,0.8101269602775574,0.9932955503463745,0.991134524345398,0.9977321028709412,0.9927380084991455,0.6126477122306824,0.023890119045972824,0.8180382251739502,0.9928416013717651,0.9917254447937012,0.9975953102111816
7,0.9932786822319031,0.6332740187644958,0.020457670092582703,1e-04,0.820256769657135,0.9936196208000183,0.9917188286781311,0.997844398021698,0.9941427111625671,0.6449912190437317,0.018152417615056038,0.8280521631240845,0.9942347407341003,0.9928833842277527,0.9980539679527283
8,0.9938456416130066,0.6538968682289124,0.018467914313077927,1e-04,0.818385899066925,0.9940474033355713,0.9924280047416687,0.997989296913147,0.9933326840400696,0.6309470534324646,0.020625825971364975,0.83251953125,0.9935433864593506,0.9922034740447998,0.9978258609771729
9,0.9938139915466309,0.6546450853347778,0.01865852065384388,1e-04,0.8108795285224915,0.9939783215522766,0.9923956394195557,0.9979662895202637,0.9942976236343384,0.6467106938362122,0.017136208713054657,0.8158246278762817,0.994525671005249,0.9928871393203735,0.9981485605239868
10,0.9943844079971313,0.6727991700172424,0.016667267307639122,1e-04,0.8190131187438965,0.9944178462028503,0.9930419921875,0.998115599155426,0.9938016533851624,0.6302293539047241,0.018387066200375557,0.8277272582054138,0.9944847822189331,0.9920326471328735,0.9981288313865662
11,0.9942000508308411,0.6726897954940796,0.017188113182783127,1e-04,0.8198034167289734,0.9942768216133118,0.9928390979766846,0.9980691075325012,0.9945005178451538,0.6654459834098816,0.016990117728710175,0.8149356245994568,0.9945196509361267,0.9932325482368469,0.9981497526168823
12,0.9946387410163879,0.6845744848251343,0.015655502676963806,1e-04,0.8254222869873047,0.9945921301841736,0.9933578968048096,0.9981755614280701,0.9950029253959656,0.6740485429763794,0.01537362951785326,0.8223720192909241,0.9949188828468323,0.9937690496444702,0.9982842803001404
13,0.994902491569519,0.695171058177948,0.014834501780569553,1e-04,0.8248224258422852,0.9947947263717651,0.9936540722846985,0.9982442259788513,0.9943593144416809,0.6508293747901917,0.017181312665343285,0.840898334980011,0.9943228960037231,0.9931814670562744,0.9980940222740173
14,0.9949508905410767,0.699626624584198,0.01463022455573082,1e-04,0.8276107311248779,0.9948198199272156,0.9937103390693665,0.9982527494430542,0.994840145111084,0.6797529458999634,0.016602648422122,0.860550582408905,0.9947890043258667,0.9936515688896179,0.9982380867004395
15,0.9957690834999084,0.7236297130584717,0.012009572237730026,2e-05,0.836475670337677,0.9954831600189209,0.9945788383483887,0.9984749555587769,0.9953932166099548,0.7093697190284729,0.014092487283051014,0.838658332824707,0.995107889175415,0.9943469166755676,0.9983543753623962
16,0.995964765548706,0.734584629535675,0.011374314315617085,2e-05,0.8380119204521179,0.9956071972846985,0.9948499202728271,0.9985191226005554,0.9954816102981567,0.7028055191040039,0.013771847821772099,0.8361737728118896,0.9952918291091919,0.9943647980690002,0.9984112977981567
17,0.996064305305481,0.7379944324493408,0.011095301248133183,2e-05,0.839458167552948,0.995691180229187,0.994953453540802,0.998546838760376,0.9955337047576904,0.7042927742004395,0.013367068953812122,0.8304375410079956,0.9952746629714966,0.9943997859954834,0.9984077215194702
