epoch,accuracy,dice_coef,loss,lr,mean_io_u_3,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_3,val_precision,val_sensitivity,val_specificity
0,0.9792423844337463,0.28720781207084656,0.09227502346038818,1e-04,0.7276371121406555,0.9780696630477905,0.97183758020401,0.994509756565094,0.9841052293777466,0.33407047390937805,0.049145061522722244,0.7702627182006836,0.9883298277854919,0.9817010760307312,0.9960928559303284
1,0.9846993684768677,0.3565284311771393,0.04970593377947807,1e-04,0.8383383750915527,0.9901449680328369,0.9794626832008362,0.9966240525245667,0.986280620098114,0.3673117458820343,0.044072121381759644,0.8320788145065308,0.9904659390449524,0.981887936592102,0.996742308139801
2,0.9860854148864746,0.38279423117637634,0.043408021330833435,1e-04,0.8502898216247559,0.9913139343261719,0.9804189205169678,0.9969997406005859,0.9877224564552307,0.39034005999565125,0.039865635335445404,0.8511975407600403,0.99453204870224,0.9786247611045837,0.9979865550994873
3,0.9874670505523682,0.41044721007347107,0.03872658684849739,1e-04,0.8604942560195923,0.9915434718132019,0.9825068116188049,0.9970881938934326,0.9883671402931213,0.42735302448272705,0.03773882985115051,0.8912822008132935,0.9905790686607361,0.9856734871864319,0.9968083500862122
4,0.9886026978492737,0.44250595569610596,0.03514312952756882,1e-04,0.8652125597000122,0.9917236566543579,0.9846497774124146,0.9971710443496704,0.9891011118888855,0.43851038813591003,0.03502589091658592,0.8264924883842468,0.9909861087799072,0.9864237904548645,0.9969710111618042
5,0.9892304539680481,0.46491074562072754,0.03313614800572395,1e-04,0.8654186725616455,0.9917746782302856,0.985916256904602,0.9972037076950073,0.9899875521659851,0.4783390462398529,0.03188139945268631,0.8871068358421326,0.9914161562919617,0.9879263639450073,0.9971069097518921
6,0.9898771047592163,0.4894479811191559,0.03044974058866501,1e-04,0.8735085725784302,0.992092490196228,0.9868437647819519,0.9973154664039612,0.9906679391860962,0.4897386431694031,0.02961559034883976,0.8780359029769897,0.9928175806999207,0.9876253008842468,0.9975564479827881
7,0.9903311133384705,0.5050443410873413,0.029403267428278923,1e-04,0.873242974281311,0.9922110438346863,0.9875926971435547,0.9973621368408203,0.9906657934188843,0.48616281151771545,0.029630985110998154,0.8540295362472534,0.9924982786178589,0.9880077838897705,0.9974510073661804
8,0.9909021854400635,0.5202571153640747,0.02745010331273079,1e-04,0.8794832825660706,0.9925617575645447,0.988307535648346,0.9974797368049622,0.9911423325538635,0.5115285515785217,0.028383798897266388,0.861540675163269,0.991928219795227,0.9893007278442383,0.9972924590110779
9,0.9913171529769897,0.5379107594490051,0.025714440271258354,1e-04,0.8852449655532837,0.9927278161048889,0.9889758229255676,0.9975418448448181,0.9911900162696838,0.5304781198501587,0.029328713193535805,0.8944252729415894,0.9919402003288269,0.9897387027740479,0.9972986578941345
10,0.9915862083435059,0.5474604368209839,0.02515893615782261,1e-04,0.8884304761886597,0.9928448796272278,0.9893311262130737,0.9975846409797668,0.9912981390953064,0.5282660126686096,0.02674131840467453,0.8779534101486206,0.992874264717102,0.9887309670448303,0.9975962042808533
11,0.9919925332069397,0.5623689889907837,0.023752031847834587,1e-04,0.8926504850387573,0.993101954460144,0.9898785948753357,0.9976751208305359,0.9914382100105286,0.5129352807998657,0.02685711346566677,0.8593579530715942,0.9932882785797119,0.988757848739624,0.9977374076843262
12,0.9923189878463745,0.5732994675636292,0.022616177797317505,1e-04,0.8973397016525269,0.9932973980903625,0.9902979135513306,0.9977408647537231,0.9925293326377869,0.5581486821174622,0.023639800027012825,0.8862919807434082,0.9935284852981567,0.9904515147209167,0.9978145360946655
13,0.9926106333732605,0.5852914452552795,0.021755216643214226,1e-04,0.9022260904312134,0.9934686422348022,0.9907097816467285,0.9977980852127075,0.9924992918968201,0.578066349029541,0.023955943062901497,0.9086917638778687,0.9931215047836304,0.9908090233802795,0.9976935386657715
14,0.9929147958755493,0.5974271297454834,0.020680321380496025,1e-04,0.9062842726707458,0.9936593770980835,0.9910931587219238,0.99786376953125,0.9923856854438782,0.5601699352264404,0.02377641387283802,0.8936977386474609,0.9935782551765442,0.9902936816215515,0.997832179069519
15,0.9937377572059631,0.621081531047821,0.018217818811535835,2e-05,0.9158214330673218,0.994257390499115,0.9920377135276794,0.9980686902999878,0.9929050207138062,0.5988327860832214,0.02271203137934208,0.9225805997848511,0.9932817816734314,0.9915301203727722,0.997748076915741
16,0.9939402937889099,0.631492555141449,0.017516188323497772,2e-05,0.9224742650985718,0.9943721890449524,0.992327868938446,0.9981085062026978,0.9929625391960144,0.5980823040008545,0.022815974429249763,0.9239906668663025,0.9933762550354004,0.9916239380836487,0.9977803826332092
17,0.9940655827522278,0.6361520290374756,0.017111526802182198,2e-05,0.9245607852935791,0.9944568872451782,0.9924989342689514,0.9981367588043213,0.9930403232574463,0.599009096622467,0.02251317724585533,0.9226292371749878,0.993582010269165,0.9915552139282227,0.9978452324867249
18,0.9941892623901367,0.6416797637939453,0.016724731773138046,2e-05,0.927485466003418,0.9945407509803772,0.9926555752754211,0.9981664419174194,0.99287348985672,0.6017122268676758,0.02339082770049572,0.9317883849143982,0.9933165907859802,0.9915139079093933,0.9977618455886841
19,0.9943464398384094,0.6474398374557495,0.016285495832562447,2e-05,0.9290580749511719,0.994658350944519,0.9928465485572815,0.9982057213783264,0.993046760559082,0.6118371486663818,0.023216651752591133,0.9339975118637085,0.9933595657348633,0.9918105602264404,0.9977772831916809
20,0.9945823550224304,0.6560220718383789,0.015581769868731499,4e-06,0.9316692352294922,0.9948288202285767,0.9931355714797974,0.998262882232666,0.9931125640869141,0.6110053062438965,0.02285895310342312,0.9343024492263794,0.9934502243995667,0.9918653964996338,0.997807502746582
21,0.9946313500404358,0.6577961444854736,0.015437114052474499,4e-06,0.9335426092147827,0.9948642253875732,0.9931902885437012,0.9982752203941345,0.9930810332298279,0.6126570701599121,0.02299582213163376,0.9358526468276978,0.9933614730834961,0.9918890595436096,0.9977797865867615
22,0.9946935176849365,0.6597421169281006,0.015267889946699142,1e-06,0.9348923563957214,0.994907557964325,0.9932548999786377,0.9982917904853821,0.9931237697601318,0.6131706237792969,0.022880133241415024,0.9350761771202087,0.9934078454971313,0.9918981790542603,0.997793972492218
23,0.9947112798690796,0.6601333618164062,0.015228737145662308,1e-06,0.9347234964370728,0.9949273467063904,0.993270218372345,0.9982969164848328,0.9931023716926575,0.6140363812446594,0.023097865283489227,0.9365239143371582,0.9933538436889648,0.9919392466545105,0.9977763891220093
24,0.9947149753570557,0.6609106659889221,0.015204302966594696,1e-06,0.9352613687515259,0.9949204325675964,0.9932896494865417,0.9982959628105164,0.9931162595748901,0.6135538220405579,0.023007359355688095,0.936072051525116,0.9934042096138,0.9919251799583435,0.9977918267250061
25,0.994725227355957,0.661144495010376,0.015176096931099892,1e-06,0.9355036020278931,0.9949346780776978,0.9932959675788879,0.9982994794845581,0.9931268692016602,0.6132955551147461,0.022895092144608498,0.9352903366088867,0.993438184261322,0.9918988347053528,0.9978039264678955
26,0.9947342872619629,0.6616151928901672,0.015153572894632816,1e-06,0.9356247186660767,0.9949378371238708,0.9933043718338013,0.9983019828796387,0.9931236505508423,0.6136151552200317,0.022913962602615356,0.9350853562355042,0.9934052228927612,0.9919124841690063,0.997792661190033
27,0.9947449564933777,0.6617786288261414,0.01512724719941616,1e-06,0.9354163408279419,0.9949467778205872,0.9933183193206787,0.9983046650886536,0.993126630783081,0.6137244701385498,0.02293417975306511,0.9353529810905457,0.9934139251708984,0.9919122457504272,0.9977964162826538
28,0.9947563409805298,0.6620599627494812,0.015095041133463383,1e-06,0.9353635311126709,0.9949583411216736,0.9933292865753174,0.9983081221580505,0.9931195974349976,0.6146617531776428,0.023103056475520134,0.9364514350891113,0.993384838104248,0.9919367432594299,0.9977865815162659
29,0.9947609901428223,0.6629695892333984,0.015074029564857483,1e-06,0.9359575510025024,0.9949508309364319,0.9933465719223022,0.998305082321167,0.9931270480155945,0.6139978170394897,0.022989889606833458,0.9358886480331421,0.9934160709381104,0.9919125437736511,0.9977973103523254
30,0.99477219581604,0.6633104085922241,0.015046834945678711,1e-06,0.9362781047821045,0.9949626326560974,0.9933537244796753,0.9983097314834595,0.9931241869926453,0.6141287088394165,0.023019813001155853,0.9362834692001343,0.9934142231941223,0.9919140934944153,0.9977967739105225
31,0.9947817325592041,0.6634594202041626,0.015019874088466167,1e-06,0.9361966848373413,0.9949755072593689,0.993363082408905,0.9983133673667908,0.9931272864341736,0.6143478751182556,0.02295311912894249,0.9352161884307861,0.9933976531028748,0.9919310808181763,0.9977914690971375
32,0.9947896003723145,0.6638755798339844,0.014998551458120346,1e-06,0.9365220069885254,0.9949764609336853,0.9933727979660034,0.998314619064331,0.9931237697601318,0.6146021485328674,0.02301628328859806,0.9355016946792603,0.9933945536613464,0.9919317960739136,0.997789740562439
33,0.9947975873947144,0.6642833948135376,0.014970063231885433,1e-06,0.9361118078231812,0.994979202747345,0.9933876395225525,0.9983142614364624,0.9931155443191528,0.6147540807723999,0.02310209348797798,0.9366253018379211,0.9933945536613464,0.991931676864624,0.9977903962135315
34,0.9948084354400635,0.6647247672080994,0.014941678382456303,1e-06,0.9364506602287292,0.994989812374115,0.9933993816375732,0.9983175992965698,0.993118166923523,0.614464282989502,0.023099884390830994,0.936854362487793,0.9934167861938477,0.991912305355072,0.9977971911430359
35,0.9948155879974365,0.6650099754333496,0.014923441223800182,1e-06,0.9369664192199707,0.9949954748153687,0.9934042096138,0.9983202219009399,0.9931214451789856,0.615019679069519,0.02307896316051483,0.9365383386611938,0.9934004545211792,0.9919344782829285,0.997791588306427
36,0.9948238134384155,0.665264904499054,0.014894203282892704,1e-06,0.9368035793304443,0.9950020909309387,0.9934192895889282,0.9983226656913757,0.9931116104125977,0.6154419183731079,0.023201188072562218,0.937709391117096,0.9933892488479614,0.9919400811195374,0.9977883100509644
37,0.9948319792747498,0.6657475829124451,0.014867475256323814,1e-06,0.9369358420372009,0.9950080513954163,0.9934301972389221,0.9983245730400085,0.9931150674819946,0.6151654124259949,0.023115821182727814,0.9371746182441711,0.9934049844741821,0.9919209480285645,0.9977924823760986
38,0.9948424100875854,0.6662417650222778,0.014845499768853188,1e-06,0.9370935559272766,0.9950160980224609,0.9934398531913757,0.9983271360397339,0.9931173324584961,0.6153576374053955,0.023142831400036812,0.936983585357666,0.9933967590332031,0.9919341802597046,0.9977912306785583
39,0.9948508739471436,0.6664308905601501,0.014817951247096062,1e-06,0.9372716546058655,0.9950255751609802,0.9934479594230652,0.9983304142951965,0.9931124448776245,0.6159287095069885,0.023323701694607735,0.9380910396575928,0.9933772683143616,0.991961658000946,0.9977837204933167
40,0.9948562979698181,0.6670373678207397,0.014794375747442245,1e-06,0.9377593994140625,0.9950215220451355,0.993467390537262,0.9983295798301697,0.9931241869926453,0.6152399182319641,0.023080771788954735,0.9356762766838074,0.9933927059173584,0.9919415712356567,0.9977895021438599
41,0.9948676228523254,0.6671190857887268,0.014770707115530968,1e-06,0.9374725818634033,0.9950334429740906,0.9934678077697754,0.9983336925506592,0.9931179285049438,0.6158159375190735,0.02322774939239025,0.937407374382019,0.9933929443359375,0.991948664188385,0.9977898001670837
42,0.9948790073394775,0.6677183508872986,0.014744320884346962,1e-06,0.9376801252365112,0.9950426816940308,0.993486762046814,0.9983361959457397,0.9931192994117737,0.6158028244972229,0.023244837298989296,0.9381455183029175,0.9933979511260986,0.9919518232345581,0.9977908730506897
43,0.9948854446411133,0.6678582429885864,0.014720387756824493,1e-06,0.9375691413879395,0.9950439929962158,0.9934940338134766,0.998337984085083,0.9931192994117737,0.6159545183181763,0.023312173783779144,0.938673198223114,0.9934021234512329,0.9919393062591553,0.997792661190033
44,0.9948981404304504,0.6683445572853088,0.014696110039949417,1e-06,0.9382835626602173,0.9950597882270813,0.9935032725334167,0.9983418583869934,0.9931173324584961,0.6162018179893494,0.023267319425940514,0.9377429485321045,0.9933792948722839,0.9919516444206238,0.997786283493042
45,0.994906485080719,0.6684756278991699,0.014670993201434612,1e-06,0.9377269744873047,0.9950631856918335,0.9935158491134644,0.9983434081077576,0.9931096434593201,0.6169146299362183,0.023448999971151352,0.9392269849777222,0.9933629631996155,0.9919677376747131,0.9977794885635376
46,0.9949135780334473,0.6692370772361755,0.014645309187471867,1e-06,0.9384655952453613,0.9950684905052185,0.9935263395309448,0.9983450174331665,0.9931065440177917,0.6164935827255249,0.02341686561703682,0.9388664960861206,0.9933752417564392,0.9919572472572327,0.9977825880050659
47,0.9949195981025696,0.6694620847702026,0.014621040783822536,1e-06,0.938398540019989,0.9950734376907349,0.9935372471809387,0.9983471632003784,0.9931156635284424,0.6165815591812134,0.02331974357366562,0.9382445216178894,0.9933875799179077,0.9919469356536865,0.9977877140045166
48,0.9949313402175903,0.6700787544250488,0.01459589134901762,1e-06,0.9389108419418335,0.9950841069221497,0.9935498833656311,0.9983499050140381,0.9931183457374573,0.616604745388031,0.023311633616685867,0.9376629590988159,0.9933760762214661,0.9919695854187012,0.9977841377258301
49,0.9949395060539246,0.6701124310493469,0.014571321196854115,1e-06,0.9382143616676331,0.9950848817825317,0.9935609102249146,0.9983500838279724,0.9931129813194275,0.616671621799469,0.023427320644259453,0.9393948316574097,0.9933894276618958,0.9919448494911194,0.9977883696556091
50,0.9949460029602051,0.6706141829490662,0.014547052793204784,1e-06,0.9389324188232422,0.9950940608978271,0.9935678243637085,0.9983534812927246,0.9931146502494812,0.6169461607933044,0.02340393140912056,0.9385509490966797,0.9933688044548035,0.9919539093971252,0.9977830052375793
51,0.9949586987495422,0.670741856098175,0.014524806290864944,1e-06,0.9387202262878418,0.995105504989624,0.9935782551765442,0.9983570575714111,0.9931083917617798,0.6179423928260803,0.02354828640818596,0.9392402172088623,0.993340253829956,0.9919846653938293,0.9977725148200989
52,0.9949677586555481,0.6714674830436707,0.014494726434350014,1e-06,0.9390732049942017,0.9951019883155823,0.9935952425003052,0.998357355594635,0.9931135773658752,0.6171364188194275,0.02350381389260292,0.9394820928573608,0.9933802485466003,0.9919531941413879,0.9977853298187256
53,0.9949731826782227,0.6717644333839417,0.014475908130407333,1e-06,0.939380943775177,0.9951148629188538,0.9935984015464783,0.9983605146408081,0.9931095242500305,0.6176370978355408,0.023573078215122223,0.9398583769798279,0.9933558106422424,0.9919816255569458,0.9977781176567078
54,0.9949844479560852,0.6722032427787781,0.014449361711740494,1e-06,0.9396089315414429,0.9951193928718567,0.9936155676841736,0.9983615279197693,0.9931067228317261,0.6175246238708496,0.023470735177397728,0.9389432072639465,0.9933525323867798,0.991977334022522,0.997776448726654
55,0.9949920177459717,0.6720332503318787,0.014421723783016205,1e-06,0.9389128088951111,0.9951314330101013,0.9936164617538452,0.9983668327331543,0.9931027889251709,0.6184433698654175,0.023673957213759422,0.939891517162323,0.9933302402496338,0.9919863939285278,0.9977690577507019
56,0.9949978590011597,0.6730722188949585,0.014403650537133217,1e-06,0.9398476481437683,0.9951270222663879,0.9936375617980957,0.998366117477417,0.9931013584136963,0.6180691123008728,0.02357911318540573,0.9396436214447021,0.9933487772941589,0.9919740557670593,0.9977750182151794
57,0.9950052499771118,0.6731071472167969,0.014379607513546944,1e-06,0.9396125078201294,0.9951378107070923,0.9936414957046509,0.9983677268028259,0.9931086301803589,0.618096113204956,0.02360297366976738,0.9395922422409058,0.9933459162712097,0.9919835329055786,0.9977750182151794
58,0.9950163960456848,0.6735007166862488,0.014350960962474346,1e-06,0.9397968053817749,0.9951433539390564,0.9936537146568298,0.9983706474304199,0.9930996894836426,0.61874920129776,0.02373390644788742,0.9399648904800415,0.9933212995529175,0.9919887781143188,0.9977666735649109
59,0.9950292110443115,0.6739740967750549,0.01432937104254961,1e-06,0.9401183128356934,0.9951502084732056,0.9936657547950745,0.9983716607093811,0.9931124448776245,0.618083119392395,0.023585837334394455,0.9394893646240234,0.9933519959449768,0.9919658899307251,0.9977771639823914
