epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9733178019523621,0.3167019784450531,0.10760676860809326,1e-04,0.6539435982704163,0.9778837561607361,0.9641915559768677,0.9933657050132751,0.9757487773895264,0.35371142625808716,0.08421940356492996,0.7941701412200928,0.9858317971229553,0.9661598801612854,0.9950770139694214
1,0.978635311126709,0.3684070110321045,0.0667717382311821,1e-04,0.7101798057556152,0.9865056276321411,0.9701064825057983,0.9953338503837585,0.9800779223442078,0.37116536498069763,0.060133352875709534,0.8027808666229248,0.9874563217163086,0.9720452427864075,0.9956620335578918
2,0.9810023307800293,0.39070597290992737,0.06099697947502136,1e-04,0.6734174489974976,0.9863929748535156,0.9741739630699158,0.9953418970108032,0.9817448854446411,0.40162381529808044,0.05393629148602486,0.798910915851593,0.9874088168144226,0.9751372933387756,0.9956651926040649
3,0.9831838011741638,0.42670711874961853,0.05053676292300224,1e-04,0.672500491142273,0.9876779317855835,0.9776778817176819,0.995781421661377,0.9815817475318909,0.4226517677307129,0.05485297739505768,0.6010297536849976,0.9870818257331848,0.975623607635498,0.9956210255622864
4,0.9853975176811218,0.4610855281352997,0.04340687766671181,1e-04,0.7125258445739746,0.9886005520820618,0.9811010956764221,0.9961140751838684,0.9864371418952942,0.4670853912830353,0.041963960975408554,0.6038913726806641,0.9903262853622437,0.9809587597846985,0.9966528415679932
5,0.9862251281738281,0.4759097397327423,0.04095546901226044,1e-04,0.7301909923553467,0.9889466166496277,0.9822883009910583,0.9962448477745056,0.9870260953903198,0.49755504727363586,0.04106830060482025,0.7950987815856934,0.9897321462631226,0.9827603697776794,0.9964848756790161
6,0.9876236319541931,0.5026528835296631,0.03758067265152931,1e-04,0.7575603127479553,0.9892331957817078,0.9845081567764282,0.9963595867156982,0.988618791103363,0.5140354633331299,0.034935347735881805,0.7854748964309692,0.9901644587516785,0.9854171276092529,0.9966588616371155
7,0.9874516725540161,0.504687488079071,0.03776505962014198,1e-04,0.7826199531555176,0.9892156720161438,0.9843083024024963,0.9963476657867432,0.9862427711486816,0.4804268777370453,0.04264353588223457,0.6430441737174988,0.9907776713371277,0.9795031547546387,0.9968116879463196
8,0.9887653589248657,0.5376201272010803,0.03363098204135895,1e-04,0.7635016441345215,0.9899214506149292,0.9859867095947266,0.9965857863426208,0.98862624168396,0.563691258430481,0.034565091133117676,0.8297656178474426,0.9894493222236633,0.9862014055252075,0.9964619874954224
9,0.9880396127700806,0.5426230430603027,0.03494851291179657,1e-04,0.8011928796768188,0.9892957210540771,0.9852159023284912,0.9963862299919128,0.9884814023971558,0.5481487512588501,0.035320866852998734,0.8156124353408813,0.9889788031578064,0.986447811126709,0.9963005185127258
10,0.9893081188201904,0.5619425773620605,0.03189770132303238,1e-04,0.8113620281219482,0.9902437329292297,0.9867820143699646,0.9967030882835388,0.9864090085029602,0.474743127822876,0.043890491127967834,0.7923544645309448,0.991131603717804,0.9790639877319336,0.9969382286071777
11,0.9907301068305969,0.5680037140846252,0.026972994208335876,2e-05,0.8317222595214844,0.9914209246635437,0.9881299734115601,0.9970923662185669,0.9903760552406311,0.567931592464447,0.028227880597114563,0.82749342918396,0.9910964965820312,0.9879995584487915,0.9969983100891113
12,0.99152010679245,0.5985650420188904,0.024457572028040886,2e-05,0.8274408578872681,0.9917450547218323,0.9893736243247986,0.9972068071365356,0.9908993244171143,0.5932640433311462,0.026959922164678574,0.8319278955459595,0.991396427154541,0.9885507822036743,0.9970980882644653
13,0.9914823174476624,0.5972794890403748,0.024629810824990273,2e-05,0.8235728740692139,0.9917450547218323,0.9893171787261963,0.9972043037414551,0.9908995628356934,0.5963038802146912,0.027017593383789062,0.8124260902404785,0.9912091493606567,0.9889029860496521,0.9970452189445496
14,0.9916912913322449,0.5925349593162537,0.023623434826731682,2e-05,0.8183271884918213,0.9919430017471313,0.9895914196968079,0.9972729682922363,0.991045355796814,0.5988351106643677,0.026242224499583244,0.821183443069458,0.9912362694740295,0.9889866709709167,0.9970532655715942
15,0.9916868209838867,0.5999056696891785,0.02377903275191784,2e-05,0.81996089220047,0.9919320940971375,0.989599883556366,0.9972718954086304,0.9910470247268677,0.5972059369087219,0.026353744789958,0.8132573366165161,0.9912555813789368,0.9889899492263794,0.997059166431427
