epoch,accuracy,dice_coef,loss,lr,mean_io_u_3,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_3,val_precision,val_sensitivity,val_specificity
0,0.9761689901351929,0.28523004055023193,0.08249284327030182,1e-04,0.8149656057357788,0.48832088708877563,0.9902900457382202,0.6523928046226501,0.9821121692657471,0.2859583795070648,0.061895087361335754,0.7549841403961182,0.48980674147605896,0.9869647026062012,0.6576521992683411
1,0.983182430267334,0.30826354026794434,0.0459144152700901,1e-04,0.8336780667304993,0.49236252903938293,0.9913018345832825,0.6596429347991943,0.9881001114845276,0.3139130473136902,0.03818650543689728,0.8122843503952026,0.4939122200012207,0.9932953119277954,0.6613248586654663
2,0.9871320724487305,0.31734907627105713,0.040132828056812286,1e-04,0.7877918481826782,0.4955064356327057,0.9928897619247437,0.6625742316246033,0.9878475666046143,0.33180108666419983,0.037141282111406326,0.8168483972549438,0.4967181384563446,0.993489682674408,0.6649424433708191
3,0.9878115653991699,0.32371047139167786,0.03696328401565552,1e-04,0.8526796102523804,0.4965459704399109,0.9931057095527649,0.6648781299591064,0.9890585541725159,0.3233560621738434,0.03320491313934326,0.8954958915710449,0.49680787324905396,0.9935740232467651,0.6650702357292175
4,0.9885121583938599,0.32681572437286377,0.03495069220662117,1e-04,0.9176570177078247,0.496747761964798,0.9934058785438538,0.6650297045707703,0.9894229173660278,0.334046334028244,0.03223394230008125,0.934511661529541,0.4969961941242218,0.993899405002594,0.6651669144630432
5,0.9885451197624207,0.3274652063846588,0.0349704846739769,1e-04,0.8875598907470703,0.49678412079811096,0.9934477210044861,0.6650351285934448,0.98878413438797,0.33434364199638367,0.034948691725730896,0.9650098085403442,0.49694329500198364,0.9937646389007568,0.6651023626327515
6,0.9890329241752625,0.32951197028160095,0.03286755457520485,1e-04,0.8918190598487854,0.49750804901123047,0.9927540421485901,0.6651871800422668,0.9884626865386963,0.31911763548851013,0.03807776793837547,0.8614588975906372,0.4987441599369049,0.9903504848480225,0.6650096774101257
7,0.9895762205123901,0.336514949798584,0.0307039562612772,2e-05,0.8865872025489807,0.4990232586860657,0.9915420413017273,0.6653041839599609,0.9898422956466675,0.33569422364234924,0.03010774962604046,0.826747477054596,0.49888095259666443,0.9917442798614502,0.6652997732162476
8,0.9898282885551453,0.3381742537021637,0.02999979257583618,2e-05,0.8354729413986206,0.49907222390174866,0.9916689991950989,0.665306568145752,0.9902883172035217,0.3365294635295868,0.029567118734121323,0.8192122578620911,0.49908164143562317,0.9917050004005432,0.6653172373771667
9,0.9899758696556091,0.3402874171733856,0.029601585119962692,2e-05,0.8343275785446167,0.4991244375705719,0.9916974902153015,0.6680365800857544,0.9903745651245117,0.33605101704597473,0.029577059671282768,0.8417137861251831,0.4991883635520935,0.9915483593940735,0.6684896945953369
10,0.9900532960891724,0.34135517477989197,0.02938913181424141,2e-05,0.8278906345367432,0.4991859793663025,0.9916961789131165,0.6684593558311462,0.9897583723068237,0.3427903354167938,0.02966759353876114,0.8371645212173462,0.4989318549633026,0.9919042587280273,0.668056309223175
11,0.9901450276374817,0.34346991777420044,0.02872399426996708,4e-06,0.827791690826416,0.4992351233959198,0.9917465448379517,0.6685095429420471,0.9900766611099243,0.3453190326690674,0.029451513662934303,0.8298608064651489,0.4990452527999878,0.9919003248214722,0.668197512626648
12,0.9902269840240479,0.34404098987579346,0.02859657071530819,4e-06,0.8216965198516846,0.49925288558006287,0.9917600154876709,0.6685268878936768,0.9902597069740295,0.3451751172542572,0.029288996011018753,0.8151798248291016,0.4991205632686615,0.9918584823608398,0.6683034896850586
13,0.9902589917182922,0.34463465213775635,0.02849682606756687,4e-06,0.8134780526161194,0.49927622079849243,0.9917728304862976,0.6685478687286377,0.990292489528656,0.3444701135158539,0.02922973409295082,0.8235535025596619,0.4991490840911865,0.991824746131897,0.6683513522148132
14,0.9902746081352234,0.3451124429702759,0.028384016826748848,4e-06,0.818248987197876,0.4992973804473877,0.9917729496955872,0.6685747504234314,0.9903646111488342,0.3440870940685272,0.02917603589594364,0.8170723915100098,0.4991491138935089,0.9918379187583923,0.6683443188667297
15,0.9903061389923096,0.34553736448287964,0.02827461063861847,4e-06,0.8115928173065186,0.4993076026439667,0.9917778372764587,0.6685846447944641,0.9904796481132507,0.34372884035110474,0.02896931767463684,0.8125173449516296,0.4991997480392456,0.9918358325958252,0.6684107184410095
16,0.9903463125228882,0.34600427746772766,0.028182802721858025,4e-06,0.8159377574920654,0.4993211328983307,0.9917901158332825,0.6685980558395386,0.9903157949447632,0.346412718296051,0.029195930808782578,0.8163561820983887,0.4991396367549896,0.991908073425293,0.6683096885681152
17,0.9903452396392822,0.3464527428150177,0.028072230517864227,4e-06,0.817221999168396,0.49932199716567993,0.9917986989021301,0.668595016002655,0.9904298186302185,0.34545961022377014,0.02903432585299015,0.8174206018447876,0.4991779029369354,0.9918847680091858,0.6683664917945862
18,0.9904101490974426,0.3471618592739105,0.02790684625506401,1e-06,0.8181167840957642,0.4993397295475006,0.9918264150619507,0.6686087846755981,0.9904381632804871,0.346165269613266,0.029140079393982887,0.8201197385787964,0.49918869137763977,0.9918697476387024,0.6683824062347412
19,0.9904106259346008,0.3473111093044281,0.027876950800418854,1e-06,0.8180820941925049,0.4993451237678528,0.9918166995048523,0.6686183214187622,0.9905052781105042,0.3454383611679077,0.029060088098049164,0.8147786855697632,0.4992121160030365,0.9918426275253296,0.6684207916259766
20,0.990429162979126,0.3473876714706421,0.02784685418009758,1e-06,0.8153297901153564,0.49934762716293335,0.9918245673179626,0.6686180830001831,0.9903984069824219,0.34710493683815,0.029279924929142,0.8171206712722778,0.4991733431816101,0.9918971061706543,0.6683530211448669
21,0.9904283285140991,0.34763333201408386,0.02781442180275917,1e-06,0.8119041919708252,0.4993508458137512,0.9918267726898193,0.6686216592788696,0.9904160499572754,0.3473127782344818,0.02922802045941353,0.8205694556236267,0.49918463826179504,0.9918931126594543,0.668367326259613
22,0.9904533624649048,0.34779617190361023,0.027788225561380386,1e-06,0.8137524127960205,0.4993622601032257,0.9918226599693298,0.6686369776725769,0.9903331398963928,0.3479551076889038,0.029325999319553375,0.8183995485305786,0.49914801120758057,0.9919395446777344,0.6683067679405212
23,0.9904537796974182,0.34794774651527405,0.0277598537504673,1e-06,0.8145774006843567,0.4993596076965332,0.9918289184570312,0.6686307191848755,0.9904049634933472,0.34722575545310974,0.029196754097938538,0.8143389821052551,0.4991704225540161,0.991912841796875,0.6683443188667297
24,0.9904481172561646,0.34807297587394714,0.027721842750906944,1e-06,0.8125237226486206,0.4993520677089691,0.9918440580368042,0.6686168909072876,0.990445613861084,0.3471207022666931,0.02919020876288414,0.8160029053688049,0.4991917908191681,0.9918908476829529,0.6683771014213562
