epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9618023037910461,0.4132874011993408,0.6099041104316711,1e-04,0.7660208344459534,0.9697689414024353,0.9490599036216736,0.990749180316925,0.9764584898948669,0.5182338356971741,0.5301490426063538,0.8944249153137207,0.9770985245704651,0.9753570556640625,0.9923843741416931
1,0.9735230803489685,0.5512606501579285,0.4726284146308899,1e-04,0.8798695802688599,0.9743495583534241,0.9722501635551453,0.9914600253105164,0.9787032008171082,0.5893252491950989,0.4256662130355835,0.9149279594421387,0.9793772101402283,0.9775248169898987,0.9931268095970154
2,0.9785509705543518,0.6136303544044495,0.4064660370349884,1e-04,0.8986123204231262,0.978923499584198,0.9775791168212891,0.9929763674736023,0.9772864580154419,0.5963696241378784,0.4153651297092438,0.9196203351020813,0.9780191779136658,0.9761306643486023,0.992681086063385
3,0.9811299443244934,0.6366877555847168,0.3963288366794586,1e-04,0.9176182746887207,0.9813554286956787,0.9803098440170288,0.9937912225723267,0.982938826084137,0.6801161766052246,0.3951089382171631,0.9452289938926697,0.9828208684921265,0.9824771285057068,0.9942718148231506
4,0.9827754497528076,0.6743043661117554,0.36052027344703674,1e-04,0.9277318716049194,0.9828322529792786,0.9820190668106079,0.9942834377288818,0.9847030639648438,0.676151692867279,0.3666832745075226,0.94138503074646,0.9846864342689514,0.9840641617774963,0.9948931932449341
5,0.9839593768119812,0.6827199459075928,0.3570692837238312,1e-04,0.9280376434326172,0.9839468002319336,0.9832704663276672,0.9946499466896057,0.9837591648101807,0.6792943477630615,0.3525758981704712,0.9143811464309692,0.9836809039115906,0.9831592440605164,0.9945602416992188
6,0.9843655228614807,0.6987990140914917,0.3501945734024048,1e-04,0.916293740272522,0.984293520450592,0.9837064743041992,0.9947634935379028,0.9856421947479248,0.6840000152587891,0.34497177600860596,0.924994170665741,0.9856572151184082,0.9849710464477539,0.9952168464660645
7,0.9853748083114624,0.7141576409339905,0.33273229002952576,1e-04,0.9220126867294312,0.9852754473686218,0.984753429889679,0.9950941801071167,0.9852113127708435,0.7415254712104797,0.3467884659767151,0.9296345114707947,0.9850330352783203,0.984774649143219,0.9950122833251953
8,0.9861856698989868,0.7343423962593079,0.31870755553245544,1e-04,0.9249112606048584,0.9860588312149048,0.985634982585907,0.99535071849823,0.9854339957237244,0.7161679863929749,0.3335917294025421,0.9527775049209595,0.9852808713912964,0.9850088357925415,0.9950973987579346
9,0.9865584969520569,0.7395721077919006,0.3179730474948883,1e-04,0.935458779335022,0.986405611038208,0.9860319495201111,0.9954672455787659,0.9872109293937683,0.7629259824752808,0.33566418290138245,0.9544634819030762,0.9869846105575562,0.9868225455284119,0.9956626296043396
10,0.9866647720336914,0.7315824627876282,0.3306140601634979,1e-04,0.9330423474311829,0.9864975810050964,0.9861562848091125,0.9955016374588013,0.9864917993545532,0.7556701898574829,0.33443722128868103,0.9640344381332397,0.9862923622131348,0.9861736297607422,0.9954327940940857
11,0.9879150390625,0.7846547365188599,0.2903522253036499,2e-05,0.9622029066085815,0.9876946806907654,0.9875519871711731,0.9958988428115845,0.9867393970489502,0.7796082496643066,0.2784942090511322,0.9668964147567749,0.9865285754203796,0.9864497780799866,0.995509147644043
12,0.9875278472900391,0.7887971997261047,0.2621289789676666,2e-05,0.965212345123291,0.9872891902923584,0.9872023463249207,0.9957640767097473,0.9865972399711609,0.7786996364593506,0.26880279183387756,0.9659943580627441,0.986373782157898,0.9863334894180298,0.9954612255096436
13,0.9878561496734619,0.7918621301651001,0.2491300106048584,2e-05,0.9642057418823242,0.9876264929771423,0.9875375628471375,0.9958776235580444,0.9872964024543762,0.786987841129303,0.2580300569534302,0.9665430784225464,0.9870567321777344,0.9869905114173889,0.995684027671814
