epoch,accuracy,dice_coef,loss,lr,mean_io_u_1,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_1,val_precision,val_sensitivity,val_specificity
0,0.9780896306037903,0.2913376986980438,0.0905088558793068,1e-04,0.7629588842391968,0.9795445799827576,0.9724945425987244,0.9947351813316345,0.9726828932762146,0.31885087490081787,0.08239224553108215,0.828576385974884,0.9870596528053284,0.960962176322937,0.9955959320068359
1,0.985098123550415,0.365874707698822,0.04848385974764824,1e-04,0.8512111306190491,0.9903271198272705,0.9795837998390198,0.9966588020324707,0.9875320792198181,0.3947083652019501,0.03938492387533188,0.8280699253082275,0.9911173582077026,0.9830845594406128,0.9969432950019836
2,0.9876317977905273,0.4173859655857086,0.039244942367076874,1e-04,0.8606410622596741,0.9910852909088135,0.9834024310112,0.9969331622123718,0.9899678230285645,0.4457886517047882,0.031414829194545746,0.870883584022522,0.9924746751785278,0.986741840839386,0.9974085688591003
3,0.9891076683998108,0.46358126401901245,0.03391219303011894,1e-04,0.8719667196273804,0.9915531873703003,0.9859938025474548,0.9971173405647278,0.9901803135871887,0.46974676847457886,0.03169083222746849,0.8329485654830933,0.9931991100311279,0.9863007068634033,0.9976406693458557
4,0.9905064105987549,0.5086649060249329,0.028926918283104897,1e-04,0.880099356174469,0.9922229051589966,0.9879665374755859,0.9973524808883667,0.9906972050666809,0.48216938972473145,0.02983803302049637,0.8425572514533997,0.9930898547172546,0.9873838424682617,0.9976255297660828
5,0.9912163019180298,0.5337084531784058,0.026414310559630394,1e-04,0.888896107673645,0.9926099181175232,0.9889320135116577,0.9974894523620605,0.9919742941856384,0.5399211049079895,0.025112317875027657,0.8815999031066895,0.9929400086402893,0.9901165962219238,0.9976047277450562
6,0.991682767868042,0.55452561378479,0.025031710043549538,1e-04,0.8897267580032349,0.9927973747253418,0.9895788431167603,0.9975585341453552,0.9924512505531311,0.5587903261184692,0.023517414927482605,0.8950434327125549,0.9934118390083313,0.9905220866203308,0.9977595806121826
7,0.9921939373016357,0.5740765929222107,0.023175625130534172,1e-04,0.8994038105010986,0.9931536316871643,0.9902052879333496,0.9976785778999329,0.9923879504203796,0.5664175152778625,0.023094449192285538,0.8923090100288391,0.993403971195221,0.9903295636177063,0.9977659583091736
8,0.9927300810813904,0.5926154851913452,0.02155735157430172,1e-04,0.9061397314071655,0.9934886693954468,0.990875244140625,0.9977931380271912,0.9930049777030945,0.5675362348556519,0.021919701248407364,0.8789857625961304,0.9939561486244202,0.990898609161377,0.9979418516159058
9,0.9930367469787598,0.6059945225715637,0.020422885194420815,1e-04,0.9104118943214417,0.993668258190155,0.9912940859794617,0.9978588223457336,0.9929582476615906,0.6097182631492615,0.02197154238820076,0.9359889030456543,0.9933786392211914,0.9917039275169373,0.997771143913269
10,0.993428111076355,0.6238796710968018,0.019134102389216423,1e-04,0.9151923656463623,0.9939302206039429,0.9918040633201599,0.997948408126831,0.9930723905563354,0.5869731307029724,0.02106444165110588,0.9209554195404053,0.9940283298492432,0.9910067319869995,0.9979656338691711
11,0.9936463832855225,0.633604884147644,0.01838350109755993,1e-04,0.920940637588501,0.9940623044967651,0.9920501112937927,0.9979925155639648,0.9934806823730469,0.6185877323150635,0.019487913697957993,0.9291108846664429,0.9939177632331848,0.9919378757476807,0.9979516863822937
12,0.9938054084777832,0.6396504044532776,0.01792042702436447,1e-04,0.9247848987579346,0.9941977858543396,0.9922352433204651,0.9980398416519165,0.9939256310462952,0.6332937479019165,0.018108658492565155,0.8983002305030823,0.9941391348838806,0.9925953149795532,0.9980281591415405
13,0.9939790964126587,0.6478471755981445,0.017431821674108505,1e-04,0.926078200340271,0.9942904710769653,0.9924836158752441,0.9980721473693848,0.9939782619476318,0.6341902017593384,0.01823585294187069,0.9350332021713257,0.9943345785140991,0.9924939274787903,0.9980872273445129
14,0.9942354559898376,0.6571030020713806,0.016565589234232903,1e-04,0.9317153692245483,0.9945064783096313,0.9927577972412109,0.9981451630592346,0.9941233992576599,0.6396757960319519,0.01778876595199108,0.9208884239196777,0.994289755821228,0.9928129315376282,0.9980770349502563
