epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9674925208091736,0.36602964997291565,0.11055436730384827,1e-04,0.618375837802887,0.9764066338539124,0.95660799741745,0.9931185245513916,0.9764808416366577,0.4279426336288452,0.06754487752914429,0.7559585571289062,0.985994815826416,0.9636849761009216,0.9949753284454346
1,0.9773233532905579,0.4308123290538788,0.06493113934993744,1e-04,0.7645483613014221,0.9869064688682556,0.966550350189209,0.995354413986206,0.980600118637085,0.4630049765110016,0.05749327689409256,0.7945935726165771,0.9857953786849976,0.9732055068016052,0.9950619339942932
2,0.9816796779632568,0.4784851372241974,0.05270436778664589,1e-04,0.7711611986160278,0.9875615835189819,0.9735836982727051,0.9956552982330322,0.9832146763801575,0.5012936592102051,0.04958602786064148,0.7522116899490356,0.9889312386512756,0.9748568534851074,0.9961076378822327
3,0.9836546182632446,0.5243448615074158,0.04701778292655945,1e-04,0.7372656464576721,0.9876893758773804,0.9776549339294434,0.9957423210144043,0.983544111251831,0.5477064847946167,0.05171888321638107,0.7750117778778076,0.9846953749656677,0.9812043309211731,0.9948573708534241
4,0.9847331643104553,0.5420629978179932,0.04338916018605232,1e-04,0.7163456082344055,0.9876325726509094,0.9798621535301208,0.9957755208015442,0.9855826497077942,0.5649177432060242,0.04217907413840294,0.7266132831573486,0.9868201613426208,0.9825884699821472,0.995536208152771
5,0.9864473342895508,0.5680868625640869,0.03907834738492966,1e-04,0.723569393157959,0.9885261058807373,0.9823657274246216,0.9960891008377075,0.9858608841896057,0.5796290040016174,0.04193814843893051,0.7435553073883057,0.987380862236023,0.9828017354011536,0.9957379698753357
6,0.9865579009056091,0.5865524411201477,0.038392581045627594,1e-04,0.7438069581985474,0.9884741902351379,0.9824886322021484,0.9960957765579224,0.9875399470329285,0.6087064743041992,0.03610970452427864,0.7500571012496948,0.9885803461074829,0.9845079779624939,0.9961463212966919
7,0.9874692559242249,0.6004945039749146,0.035682033747434616,1e-04,0.7341449856758118,0.9888988733291626,0.9840021729469299,0.996238648891449,0.9871774315834045,0.6126613616943359,0.03818706050515175,0.7858393788337708,0.9878135919570923,0.984504759311676,0.9959179162979126
8,0.9882028102874756,0.6261066198348999,0.03366861864924431,1e-04,0.7461050748825073,0.9893826246261597,0.9847160577774048,0.9963964819908142,0.9872348308563232,0.6423454284667969,0.038872797042131424,0.720940351486206,0.9874101281166077,0.9854348301887512,0.9957820773124695
9,0.9897880554199219,0.6519252061843872,0.028996389359235764,2e-05,0.741356372833252,0.9903150796890259,0.9868926405906677,0.9967122673988342,0.9891287684440613,0.6473261117935181,0.03249151259660721,0.802841067314148,0.9894546866416931,0.9867039918899536,0.9964504837989807
10,0.9896665215492249,0.6475737690925598,0.029345493763685226,2e-05,0.777468204498291,0.9901066422462463,0.9868252873420715,0.9966491460800171,0.9892799258232117,0.6493827700614929,0.03185005486011505,0.8143439888954163,0.9896190762519836,0.9867629408836365,0.9965075850486755
11,0.9899210333824158,0.6571946144104004,0.028506726026535034,2e-05,0.8010983467102051,0.9904059171676636,0.9870598316192627,0.9967617392539978,0.9892944097518921,0.6530683040618896,0.03158412501215935,0.806046724319458,0.9894722104072571,0.9869245886802673,0.9964657425880432
12,0.9902065396308899,0.6584857106208801,0.027828795835375786,2e-05,0.7865290641784668,0.9905921816825867,0.9875074028968811,0.9968208074569702,0.9896591901779175,0.6515843272209167,0.030747368931770325,0.8130089044570923,0.9899544715881348,0.9871782064437866,0.9966174364089966
13,0.9901907444000244,0.66749107837677,0.027323784306645393,2e-05,0.7955822944641113,0.99046790599823,0.9874447584152222,0.996784508228302,0.9897512197494507,0.6599085927009583,0.030624259263277054,0.81019127368927,0.9899004101753235,0.9873622059822083,0.9966012835502625
14,0.9907692074775696,0.6682295203208923,0.02599216438829899,2e-05,0.8212568759918213,0.9910107851028442,0.9881410598754883,0.9969513416290283,0.9898647665977478,0.6543225646018982,0.03039260394871235,0.812158465385437,0.9902294874191284,0.9873105883598328,0.9967031478881836
15,0.9907171726226807,0.6763152480125427,0.025941595435142517,2e-05,0.8108074069023132,0.9909825325012207,0.9880589246749878,0.9969565868377686,0.9893208742141724,0.6789147853851318,0.03171299025416374,0.8159319162368774,0.9892036318778992,0.9873485565185547,0.996385395526886
16,0.9907582998275757,0.6802568435668945,0.025808071717619896,2e-05,0.8189264535903931,0.9910018444061279,0.9881247282028198,0.9969491958618164,0.990048348903656,0.6683036684989929,0.029744546860456467,0.8241032958030701,0.9902337789535522,0.987697422504425,0.9967149496078491
17,0.9911704659461975,0.6888753771781921,0.024743719026446342,2e-05,0.8082200884819031,0.9912295937538147,0.9885979890823364,0.9970471262931824,0.9895284175872803,0.6782461404800415,0.031955115497112274,0.8171589374542236,0.989500105381012,0.9875403046607971,0.9964743852615356
18,0.9911864995956421,0.685021162033081,0.02508254162967205,2e-05,0.8074542880058289,0.9912735819816589,0.9886592626571655,0.9970471858978271,0.990099310874939,0.6550760269165039,0.029193852096796036,0.7982878684997559,0.990617573261261,0.9873543381690979,0.9968259930610657
19,0.991200864315033,0.6875751614570618,0.024995243176817894,2e-05,0.7981646060943604,0.9912964105606079,0.9886071681976318,0.9970709085464478,0.9901823401451111,0.6785896420478821,0.02959909662604332,0.8087083101272583,0.990222156047821,0.9879555702209473,0.9967153668403625
20,0.9911333918571472,0.6863386631011963,0.024921223521232605,2e-05,0.7802212238311768,0.9912744164466858,0.9886890649795532,0.9970464110374451,0.9900197386741638,0.6813367605209351,0.02988983690738678,0.7952054738998413,0.9899517893791199,0.9879682660102844,0.9966254234313965
21,0.9916736483573914,0.6985680460929871,0.023279083892703056,4e-06,0.8005301356315613,0.9916409850120544,0.9891307950019836,0.9971733093261719,0.9904100298881531,0.6786959767341614,0.028717806562781334,0.81088787317276,0.9904674887657166,0.9881083965301514,0.9967905282974243
22,0.9919422268867493,0.7028524279594421,0.02266198769211769,4e-06,0.8102787733078003,0.9918571710586548,0.9895217418670654,0.9972543716430664,0.9903781414031982,0.6892788410186768,0.029246559366583824,0.8270432949066162,0.9902997016906738,0.988284170627594,0.9967412352561951
23,0.9919841289520264,0.711952269077301,0.02240733802318573,4e-06,0.8085806369781494,0.9918520450592041,0.9895042777061462,0.9972478747367859,0.990358829498291,0.692724347114563,0.029225526377558708,0.8257678747177124,0.9902614951133728,0.9883081912994385,0.9967330098152161
24,0.9920490384101868,0.7114158272743225,0.02246706932783127,1e-06,0.8182311058044434,0.9918974041938782,0.9896920919418335,0.9972675442695618,0.9904226660728455,0.6857749223709106,0.02884788252413273,0.8260147571563721,0.9904096722602844,0.988254189491272,0.9967769384384155
25,0.9919864535331726,0.7125517129898071,0.02237083949148655,1e-06,0.8212793469429016,0.9918976426124573,0.989436686038971,0.9972585439682007,0.9903845191001892,0.6899417042732239,0.029047256335616112,0.8283272981643677,0.9903343319892883,0.9882935285568237,0.9967517852783203
26,0.991905152797699,0.7158389091491699,0.022621454671025276,1e-06,0.8202434778213501,0.9918328523635864,0.9895087480545044,0.9972485303878784,0.9904017448425293,0.6896570920944214,0.029007192701101303,0.8274940252304077,0.9903345108032227,0.9883042573928833,0.9967545866966248
27,0.9920728802680969,0.7088143825531006,0.022239793092012405,1e-06,0.8182104825973511,0.9919573664665222,0.9896684885025024,0.9972846508026123,0.9904229044914246,0.6874712705612183,0.028927292674779892,0.8272229433059692,0.9903989434242249,0.9882789254188538,0.9967721700668335
28,0.9920254945755005,0.7175903916358948,0.02237636409699917,1e-06,0.819631814956665,0.9918383955955505,0.9896265864372253,0.9972479343414307,0.99039226770401,0.6848191618919373,0.028921030461788177,0.8256890773773193,0.9903756976127625,0.9881880283355713,0.9967697262763977
29,0.9921955466270447,0.7138921618461609,0.021860279142856598,1e-06,0.8208138942718506,0.9919981956481934,0.9898012280464172,0.9973007440567017,0.9903899431228638,0.6951440572738647,0.029381368309259415,0.8309106826782227,0.9902533888816833,0.988386869430542,0.9967312216758728
30,0.9919962286949158,0.7121220231056213,0.022656390443444252,1e-06,0.8175965547561646,0.9917792081832886,0.9896647930145264,0.9972168803215027,0.9904453158378601,0.6901517510414124,0.029025977477431297,0.829249382019043,0.9903631806373596,0.9883518218994141,0.9967644214630127
31,0.9919838309288025,0.708062469959259,0.022712180390954018,1e-06,0.8222562074661255,0.9918019771575928,0.9895346760749817,0.9972401857376099,0.9904529452323914,0.6850746870040894,0.02877289056777954,0.8272652626037598,0.9904485940933228,0.9882444143295288,0.9967896342277527
32,0.9920289516448975,0.7103265523910522,0.022390270605683327,1e-06,0.8230651617050171,0.991895318031311,0.9895895719528198,0.9972622990608215,0.9904512763023376,0.6857198476791382,0.02890569344162941,0.8305975794792175,0.9904312491416931,0.9882867336273193,0.9967854022979736
33,0.992180585861206,0.7069436311721802,0.02207784168422222,1e-06,0.8229258060455322,0.9920085668563843,0.9898287653923035,0.9973053336143494,0.9904584884643555,0.6885893940925598,0.028924308717250824,0.8307052850723267,0.9904112219810486,0.9883408546447754,0.996780276298523
34,0.9920533895492554,0.7105145454406738,0.022408034652471542,1e-06,0.8200494647026062,0.9918661713600159,0.9896843433380127,0.9972580671310425,0.9904583096504211,0.6867852210998535,0.028884949162602425,0.8285300731658936,0.9904318451881409,0.988295316696167,0.9967851638793945
