epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
0,0.9581496715545654,0.3763226568698883,0.13051283359527588,1e-04,0.6016296148300171,0.9725521802902222,0.9409369230270386,0.9918573498725891,0.9648963809013367,0.42282986640930176,0.09370855242013931,0.7287610769271851,0.9799119830131531,0.9524415135383606,0.9930541515350342
1,0.9705029129981995,0.4605487883090973,0.07972375303506851,1e-04,0.7529181241989136,0.9841570854187012,0.9547220468521118,0.9943675994873047,0.9744735360145569,0.5094495415687561,0.0713440328836441,0.7626105546951294,0.9844690561294556,0.9620789885520935,0.9945527911186218
2,0.975456953048706,0.5229508280754089,0.06789812445640564,1e-04,0.7545856833457947,0.9828001260757446,0.9658693075180054,0.9940828084945679,0.9766215085983276,0.5318065285682678,0.0662744790315628,0.7897562980651855,0.9816784858703613,0.9696397185325623,0.9937698841094971
3,0.978927493095398,0.5678252577781677,0.0578203946352005,1e-04,0.7596827149391174,0.9836980104446411,0.9720836877822876,0.9944276809692383,0.979828417301178,0.5894734859466553,0.05796327814459801,0.8523108959197998,0.982732355594635,0.9748584032058716,0.9941694140434265
4,0.980635941028595,0.5974674224853516,0.052511222660541534,1e-04,0.7495550513267517,0.9843804836273193,0.9746267795562744,0.9946731925010681,0.9803741574287415,0.6094614267349243,0.05495239049196243,0.7595983147621155,0.9824672937393188,0.975823700428009,0.9941073060035706
5,0.9815676808357239,0.6166924238204956,0.051384612917900085,1e-04,0.7396185994148254,0.9843961000442505,0.9761739373207092,0.9947147965431213,0.9815819263458252,0.6278935670852661,0.05403788387775421,0.769452691078186,0.9827752709388733,0.9782558679580688,0.9942134618759155
6,0.983534574508667,0.6347832083702087,0.04544828087091446,1e-04,0.7638201713562012,0.9857580661773682,0.978818416595459,0.9951741099357605,0.9824257493019104,0.6407661437988281,0.04837364703416824,0.724274754524231,0.9849787950515747,0.9776992201805115,0.994901716709137
7,0.9844324588775635,0.6552743911743164,0.04284721985459328,1e-04,0.7623206377029419,0.9860956072807312,0.9800484776496887,0.9952865242958069,0.9839034080505371,0.6619873046875,0.04723655432462692,0.8485610485076904,0.9852712154388428,0.9802932143211365,0.9950408339500427
8,0.9853001236915588,0.6696386933326721,0.04044212028384209,1e-04,0.7667942047119141,0.986531674861908,0.9811742901802063,0.9954517483711243,0.9844907522201538,0.6776296496391296,0.04477604478597641,0.7648380994796753,0.9851773977279663,0.9814278483390808,0.9950252175331116
9,0.9859808683395386,0.6804361939430237,0.03862076997756958,1e-04,0.7900186777114868,0.9871295690536499,0.9821379780769348,0.9956423044204712,0.9837589859962463,0.6898107528686523,0.0465405248105526,0.7844822406768799,0.9839089512825012,0.981109082698822,0.9946131706237793
