epoch,accuracy,dice_coef,loss,lr,mean_io_u_7,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u_7,val_precision,val_sensitivity,val_specificity
0,0.9651792049407959,0.36072173714637756,0.1217029020190239,1e-04,0.796043872833252,0.9757333397865295,0.9478365778923035,0.9922500252723694,0.9728701710700989,0.4116825461387634,0.08576451241970062,0.82021564245224,0.9793158769607544,0.9648692607879639,0.9929544925689697
1,0.9731929302215576,0.44839760661125183,0.07968167215585709,1e-04,0.8211078643798828,0.9820766448974609,0.9625910520553589,0.9938396215438843,0.9764602184295654,0.46669480204582214,0.07332657277584076,0.8890882134437561,0.9804555177688599,0.9714903235435486,0.9933760166168213
2,0.9784886837005615,0.5072787404060364,0.06595910340547562,1e-04,0.8442332744598389,0.9827648401260376,0.971945583820343,0.9941363334655762,0.979567289352417,0.5719197988510132,0.05692394822835922,0.8525649309158325,0.9822359085083008,0.9749833345413208,0.9940245747566223
3,0.9819251298904419,0.5627720952033997,0.05347471311688423,1e-04,0.8685196042060852,0.9846834540367126,0.977130115032196,0.9948074221611023,0.9827890992164612,0.575180172920227,0.052580442279577255,0.8881348371505737,0.9847511053085327,0.978874146938324,0.9948197603225708
4,0.9836475253105164,0.5899944305419922,0.047949377447366714,1e-04,0.8809022903442383,0.9856420755386353,0.9792675971984863,0.9951257109642029,0.9835945963859558,0.5968765020370483,0.05004837363958359,0.8587243556976318,0.9869977831840515,0.9777414798736572,0.9955636858940125
5,0.9846705794334412,0.6150243878364563,0.0455198660492897,1e-04,0.8801678419113159,0.986140787601471,0.9807846546173096,0.9953022599220276,0.9863935708999634,0.6460295915603638,0.041726939380168915,0.9107236266136169,0.9867556095123291,0.9837760925292969,0.9955496788024902
6,0.9864140748977661,0.6381036043167114,0.03916308283805847,1e-04,0.8965498208999634,0.9873456954956055,0.9828988313674927,0.9957118034362793,0.9859350323677063,0.6222083568572998,0.04296764358878136,0.9038812518119812,0.9863524436950684,0.9831328988075256,0.9954038262367249
7,0.9863936305046082,0.6392130255699158,0.039340417832136154,1e-04,0.896973729133606,0.987345278263092,0.9828561544418335,0.9957146048545837,0.9863152503967285,0.6469104886054993,0.040474798530340195,0.8646222352981567,0.98687744140625,0.9834742546081543,0.9955824017524719
8,0.9865246415138245,0.6418764591217041,0.03956510126590729,1e-04,0.8847854137420654,0.9874148964881897,0.9831399321556091,0.9957436323165894,0.9864959716796875,0.6234195828437805,0.04011260345578194,0.8985945582389832,0.9883479475975037,0.9818071126937866,0.9960068464279175
9,0.9878560304641724,0.6608434915542603,0.03520636260509491,1e-04,0.9036948680877686,0.9884229302406311,0.9845359325408936,0.9960768818855286,0.9881776571273804,0.6602119207382202,0.035612694919109344,0.8839905858039856,0.9884234666824341,0.9853330254554749,0.9960958957672119
